PartNumber,ParentPartNumber,Type,ListPrice,ParentGroupIdentifier,Sequence,Language_ID,Name,ShortDescription,LongDescription,IPSID,Buyable,Available,Published,Keyword,StartDate,Delete
0094338501,P000206683,Item,44.0000,52-53-64,10,-1,Levi's® 515 Two Button Denim Shorts,,Levi's 515 denim shorts sit just below the waist and feature a zip fly with double button closure and five pocket design.  International Shipping Prohibited.,109-9273-3732-10,1,1,1,,2012-03-01 00:00:00,0
0095989168,P000217135,Item,42.0000,52-53-64,1,-1,Larry Levine Solid Skimmer Shorts,,Comfort and style are offered in these skimmer shorts by Larry Levine featuring faux front pockets with zipper detail.  Inseam measures approximately 15.5''.,145-4590-8144-01,1,1,1,,2012-04-05 00:00:00,0
0059811940,P000043358,Item,40.0000,1-2-7,98,-1,Genuine Wrangler Premium Denim Regular Fit Jeans,,"These Genuine Wrangler jeans offer a classic look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, regular fit in the seat and thigh, slight taper of the legs, and fit right at the waist.",479-2296-0020-98,1,1,1,,2004-07-15 00:00:00,0
0096213300,P000219070,Item,44.0000,1-2-3,1,-1,Windham Pointe Leaf & Scenic Print Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, button-through left chest pocket, straight hemline and tropical print that includes palm fronds & postcards of palm trees.",455-5688-3788-01,1,1,1,,2012-05-24 00:00:00,0
0093952391,P000213853,Item,32.0000,52-53-64,29,-1,Coral Bay Roll Hem Seersucker Shorts,,"These seersucker shorts feature a gingham design, front slash pockets, and back elastic waist with drawstring and zip fly. Easy wear and care make these shorts a casual wear favorite.",112-6420-2658-29,1,1,1,,2012-04-12 00:00:00,0
0095929274,P000216081,Item,26.0000,52-105-107,60,-1,Eyeshadow Racerback Lace Tank Top,,"This tank top by Eyeshadow features banded bottom, racerback and allover lace detailing. Tank underneath not included.",229-4712-6706-60,1,1,1,,2012-05-17 00:00:00,0
0095996476,P000220080,Item,42.0000,52-105-107,47,-1,A. Byer Zigzag Sequin Tank Top,,Play with your feminine side with this zigzag printed tank top by A. Byer that features sequin embroidery details.,238-9808-0583-47,1,1,1,,2012-05-10 00:00:00,0
0096030081,P000217651,Item,40.0000,52-53-64,10,-1,Earl Jean Cuffed Denim Shorts,,Enjoy the relaxed styling offered in these denim shorts by Earl Jean featuring a cuffed hemline and a bit of stretch for a comfortable fit.,113-9005-1192-10,1,1,1,,2012-05-31 00:00:00,0
0046083134,P000007188,Item,34.9900,1-2-3,44,-1,Columbia Mens Short Sleeve Bonehead Shirt,,"The Bonehead Shirt is designed for anglers & features a cotton Ultra-lite poplin fabric for a lived-in comfort, hook & loop-closed fly boxed pockets, rod holder, utility loop, tool holder & is fully vented.  International Shipping Prohibited.",472-0159-7130-44,1,1,1,,2001-01-25 00:00:00,0
0095701330,P000218952,Item,44.0000,52-53-64,72,-1,Gloria Vanderbilt Jacky Knit Waist Shorts,,"Enjoy the relaxed styling of these shorts by Gloria Vanderbilt featuring a comfortable knit waist with drawstring, zip fly, front chop pockets, cuffed hemline with button tabs, and back pockets.",110-2571-9207-72,1,1,1,,2012-07-05 00:00:00,0
0095187702,P000211874,Item,44.0000,52-53-64,1,-1,Jones New York Slimming Bermuda Shorts,,"Jones New York provides a slenderizing fit with these bermuda shorts featuring a zip fly with tab closure, front slash pockets, back welt pockets, and a bit of stretch for a great fit.",132-9554-4397-01,1,1,1,,2012-02-09 00:00:00,0
0095938143,P000217124,Item,49.5000,1-2-7,97,-1,Calvin Klein Relaxed Fit Straight Leg Jeans,,"You'll love the relaxed fit & straight leg styling of these Calvin Klein jeans. These jeans feature 5-pockets, zip fly closure with button & sit slightly below the waist.",467-1461-9047-97,1,1,1,,2012-04-19 00:00:00,0
0084486415,P000150704,Item,39.9900,1-2-3,46,-1,Columbia Sportswear Mens Tamiami II Shirt,,Tamiami II lightweight shirt features anti-microbial properties to keep odor-free. Moisture wicking fabric offers sun protection & mesh-lined vents for airflow for breathable comfort. Deep pockets & a rod holder for hands free convenience. International Shipping Prohibited.,472-0159-7266-46,1,1,1,,2009-08-06 00:00:00,0
0096471951,P000213692,Item,48.0000,1-2-3,53,-1,IZOD Linen Blend Plaid Short Sleeve Shirt,,"Comfortable and just the right amount of casual, this button down linen blend shirt by IZOD features a left chest pocket with tonal logo embroidery, straight hem, short sleeves and an allover plaid print.",468-0468-1034-53,1,1,1,,2012-05-31 00:00:00,0
0081688174,P000145549,Item,40.0000,1-2-7,96,-1,Genuine Wrangler Loose Fit Jeans,,"These Genuine Wrangler jeans offer an updated look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, loose fit in the seat & thigh, and fit just below the natural waistline.",479-2296-0030-96,1,1,1,,2009-01-01 00:00:00,0
0092911573,P000192847,Item,40.0000,1-2-7,96,-1,Lee Regular Fit Straight Leg Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",479-1501-8916-96,1,1,1,,2011-08-18 00:00:00,0
0094426559,P000203891,Item,44.0000,52-53-64,10,-1,BANDOLINOBLU Ivette Bermuda Shorts,,"Ivette bermuda shorts by Bandolinoblu feature a solid design, zip fly, slenderizing tab waistband, and a bit of stretch for a comfortable & flattering fit.",210-7171-6773-10,1,1,1,,2012-01-05 00:00:00,0
0069853157,P000017046,Item,40.0000,1-2-7,1,-1,Lee Regular Fit Denim Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",479-1501-8908-01,1,1,1,,2006-08-17 00:00:00,0
0081683288,P000144685,Item,40.0000,1-2-7,96,-1,Genuine Wrangler Relaxed Fit Jeans,,"These Genuine Wrangler jeans offer a classic look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, relaxed fit in the seat & thigh, straight leg opening, and fit just below the waist.",479-2296-1010-96,1,1,1,,2008-11-27 00:00:00,0
0095280325,P000211585,Item,38.0000,52-53-64,47,-1,Caribbean Joe Beachcomber Twill Bermuda Shorts,,Enjoy the relaxed styling of these skimmer shorts by Caribbean Joe featuring a solid design and lightweight twill. Easy wear and care make these a casual wear favorite.,100-6445-1894-47,1,1,1,,2012-03-01 00:00:00,0
0069851953,P000017046,Item,40.0000,1-2-7,98,-1,Lee Regular Fit Denim Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",479-1501-8989-98,1,1,1,,2006-08-17 00:00:00,0
0095191452,P000215927,Item,54.0000,1-2-3,46,-1,Reel Legends Inshore Palm Short Sleeve Shirt,,"True resort infused style is featured in this lightweight short sleeve shirt.  This shirt by Reel Legends offers a print that includes palm trees, hibiscus, tarpon & redfish.  Shirt has a chest pocket & a straight hemline.",473-1014-5996-46,1,1,1,,2012-05-03 00:00:00,0
0095591556,P000225041,Item,24.0000,52-105-107,12,-1,O'Neill Liberte Tank Top,,"O'Neill offers laid-back comfort & style in this tank top. Tank top features a V neckline & backline, screenprint on the front and a 65% polyester 35% rayon fabrication.",234-6040-6580-12,1,1,1,,2012-07-12 00:00:00,0
0095352623,P000210587,Item,48.0000,1-2-3,40,-1,IZOD Fitted Plaid Button Down Shirt,,"Comfortable and just the right amount of casual, this IZOD slim fit button down shirt features left chest patch pocket with tonal logo embroidery, round hem, short sleeves and a plaid print.",468-0469-1028-40,1,1,1,,2012-03-01 00:00:00,0
0094907065,P000224134,Item,34.0000,52-105-107,30,-1,O'Neill Kan Tank Top,,"O'Neill provides apparel committed to comfort & style for those who enjoy surf & skate activities! This tank top features scoop neckline, sleeveless, dropped back hem and a multi colored flower print.",234-6040-6532-30,1,1,1,,2012-06-21 00:00:00,0
0095841843,P000213692,Item,48.0000,1-2-3,45,-1,IZOD Linen Blend Plaid Short Sleeve Shirt,,"Comfortable and just the right amount of casual, this button down linen blend shirt by IZOD features a left chest pocket with tonal logo embroidery, straight hem, short sleeves and an allover plaid print.",468-0468-1034-45,1,1,1,,2012-05-10 00:00:00,0
0095369219,P000213098,Item,65.0000,1-2-3,30,-1,Columbia Mens Utilizer Plaid Short Sleeve Shirt,,Utilizer short sleeve shirt by Columbia is hard-working with built-in Omni-Wick advanced evaporation technology & is antimicrobial.  Venting in this shirt facilitates airflow to help keep you cool.  International Shipping Prohibited.,472-0159-1013-30,1,1,1,,2012-04-12 00:00:00,0
0096028449,P000222733,Item,54.0000,1-2-3,47,-1,Paradise Shores Watercolor Tropical Floral Shirt,,"A tropical inspired style can be found in this lightweight shirt.  This shirt by Paradise Shores is made of cotton/rayon blend, button front, notch collar, engineered left chest pocket & a straight hem with side splits.",484-1014-5991-47,1,1,1,,2012-06-07 00:00:00,0
0095938934,P000217045,Item,59.5000,1-2-3,1,-1,Calvin Klein Short Sleeve Jaquard Woven Shirt,,"Sharpen your casual look with this woven shirt by Calvin Klein. This shirt features button flap chest pockets, cuffed sleeves & Calvin Klein label above the hem.",467-1461-2110-01,1,1,1,,2012-05-03 00:00:00,0
0095936184,P000214496,Item,44.0000,52-53-64,97,-1,Skye's The Limit Romantic Flare Denim Shorts,,Relaxed styling is offered in these denim shorts by Skye's The Limit. Coordinating styles can be found in the Romantic Flare collection.,111-6493-7804-97,1,1,1,,2012-04-26 00:00:00,0
0095597126,P000223416,Item,49.5000,52-53-64,96,-1,Calvin Klein Light Wash Denim Shorts,,"Relaxed styling is offered in these denim shorts by Calvin Klein featuring side cargo pockets, faux back flap pockets, zip fly with double button closure, and fashionable fading.",127-1461-2204-96,1,1,1,,2012-05-10 00:00:00,0
0095701328,P000218952,Item,44.0000,52-53-64,72,-1,Gloria Vanderbilt Jacky Knit Waist Shorts,,"Enjoy the relaxed styling of these shorts by Gloria Vanderbilt featuring a comfortable knit waist with drawstring, zip fly, front chop pockets, cuffed hemline with button tabs, and back pockets.",110-2571-9207-72,1,1,1,,2012-07-05 00:00:00,0
0094685967,P000213706,Item,54.0000,1-2-3,41,-1,Paradise Shores Placement Palm Sport Shirt,,"A tropical inspired style can be found in this lightweight shirt that features a palm frond placement print. This shirt by Paradise Shores is made of 55% cotton/45% rayon, button front, notch collar & a straight hem with side splits.",484-1014-5885-41,1,1,1,,2012-02-23 00:00:00,0
0096373244,P000221037,Item,50.0000,52-53-64,22,-1,La Classe Couture Smocked Waist Shorts,,La Classe Couture smocked waist shorts offer style and comfort with an adjustable drawstring waist and breezy fabric.,222-2360-5069-22,1,1,1,,2012-05-24 00:00:00,0
0054483799,P000017046,Item,40.0000,1-2-7,97,-1,Lee Regular Fit Denim Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",479-1501-0200-97,1,1,1,,2003-03-20 00:00:00,0
0054489020,P000017046,Item,40.0000,1-2-7,97,-1,Lee Regular Fit Denim Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",479-1501-0200-97,1,1,1,,2003-02-27 00:00:00,0
0084486288,P000150704,Item,39.9900,1-2-3,10,-1,Columbia Sportswear Mens Tamiami II Shirt,,Tamiami II lightweight shirt features anti-microbial properties to keep odor-free. Moisture wicking fabric offers sun protection & mesh-lined vents for airflow for breathable comfort. Deep pockets & a rod holder for hands free convenience. International Shipping Prohibited.,472-0159-7266-10,1,1,1,,2009-08-06 00:00:00,0
0059811894,P000043358,Item,40.0000,1-2-7,98,-1,Genuine Wrangler Premium Denim Regular Fit Jeans,,"These Genuine Wrangler jeans offer a classic look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, regular fit in the seat and thigh, slight taper of the legs, and fit right at the waist.",479-2296-0020-98,1,1,1,,2004-07-15 00:00:00,0
0088802094,P000154461,Item,42.0000,1-2-3,84,-1,Reel Legends Tidewater Vented Fishing Shirt,,"Reel Legends Tidewater fishing shirt offers a design sure to capture the attention of any fishing enthusiast! A casual style that features a button front, point collar, short sleeves, waterproof pouch, security pockets & a vented back. 100% cotton with polyester lining.",473-6413-9366-84,1,1,1,,2011-03-03 00:00:00,0
0095597778,P000121246,Item,36.0000,52-53-64,43,-1,Alia Microfiber Bermuda Shorts,,"Freshly styled shorts are a must-have for every wardrobe! Shorts feature a mock fly front with 9'' inseam, and an all-around elastic waist for comfort.",136-5114-4219-43,1,1,1,,2012-05-03 00:00:00,0
0092407497,P000149356,Item,17.9900,52-53-64,10,-1,Coral Bay Drawstring Twill Shorts,,"Casual basics make a solid statement! Coral Bay pull on style shorts feature a comfort fit elastic waistband with drawstring, 8'' inseam and slash pockets. Shorts that are easy to wear and offers a fun & relaxed fit!",112-6420-1380-10,1,1,1,,2011-12-15 00:00:00,0
0095584415,P000223294,Item,36.0000,52-53-64,10,-1,George & Martha Rope Belted Shorts,,Comfort and style collide in these shorts by George & Martha offering a cuffed hemline & rope belt.,113-6221-4181-10,1,1,1,,2012-03-22 00:00:00,0
0087191785,P000155545,Item,39.9900,52-53-64,35,-1,Columbia Sportswear Womens Brewha II Shorts,,"Brewha shorts feature back elastic waistband, zip fly, back pliers pocket, rear zip-closed security pocket, large bellowed front pockets, are made 100% cotton & feature Omni-Shade&trade; UPF 50 protection. International Shipping Prohibited.",135-0159-4523-35,1,1,1,,2010-03-25 00:00:00,0
0096116746,P000218266,Item,40.0000,1-2-3,72,-1,Duke's Lewis Plaid Short Sleeve Shirt,,"Duke's shirt features a classic look with a plaid pattern, button front closure, round hem, chest pocket & a point collar.",457-8460-0464-72,1,1,1,,2012-05-03 00:00:00,0
0092022655,P000188074,Item,42.0000,1-2-7,98,-1,Lee Premium Bootcut Jeans,,"Lee Premium Regular Bootcut jeans are built to last! Not only are they ultra comfortable, this soft & strong fabric fits at the waist, has a regular seat & thigh, and the bootcut makes them different from your other jeans!",479-1501-0202-98,1,1,1,,2011-09-01 00:00:00,0
0095191898,P000215919,Item,54.0000,1-2-3,46,-1,Reel Legends Marlin Outline Cape Back Woven Shirt,,True island infused style is featured in this lightweight short sleeve shirt.  This shirt by Reel Legends offers a Marlin print with a batik inspired background & a cape back for ventilation.  Shirt has a chest pocket & a straight hemline.,473-1014-5993-46,1,1,1,,2012-06-07 00:00:00,0
0094421062,P000205792,Item,14.0000,52-105-107,1,-1,Derek Heart Tank Top,,This basic tank top is great for layering under all your spring tops. You will need more than just one!,229-4658-0252-01,1,1,1,,2011-12-01 00:00:00,0
0080579627,P000121246,Item,36.0000,52-53-64,10,-1,Alia Microfiber Bermuda Shorts,,"Freshly styled shorts are a must-have for every wardrobe! Shorts feature a mock fly front with 9'' inseam, and an all-around elastic waist for comfort.",136-5114-1219-10,1,1,1,,2008-10-23 00:00:00,0
0095809053,P000216636,Item,53.0000,52-53-64,10,-1,Rafaella Flat Front Cuffed Shorts,,"Casual comfort is offered in these shorts by Rafaella featuring front chop pockets, back welt pockets, and a bit of stretch for a comfortable & flattering fit.",103-6273-2004-10,1,1,1,,2012-04-12 00:00:00,0
0081000011,P000043358,Item,40.0000,1-2-7,20,-1,Genuine Wrangler Premium Denim Regular Fit Jeans,,"These Genuine Wrangler jeans offer a classic look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, regular fit in the seat and thigh, slight taper of the legs, and fit right at the waist.",479-2296-0026-20,1,1,1,,2008-11-06 00:00:00,0
0095842336,P000203592,Item,44.0000,52-53-64,1,-1,Gloria Vanderbilt Halle Solid Bermuda Shorts,,"Relaxed comfort is offered in these solid bermuda shorts by Gloria Vanderbilt featuring a comfort waistband that sits just below the waist, front porkchop pockets, back welt pockets with button tabs, side cargo pockets and  a bit of stretch for a comfortable and flattering fit.",110-2571-9884-01,1,1,1,,2012-06-14 00:00:00,0
0095938577,P000217126,Item,49.5000,1-2-7,98,-1,Calvin Klein Bootcut Jeans,,"You'll love the relaxed fit & styling of these Calvin Klein jeans. These bootcut jeans feature 5-pocket styling, light fading & baking on the front and sit right below the waist.",467-1461-9133-98,1,1,1,,2012-04-19 00:00:00,0
0096172892,P000217675,Item,58.0000,52-53-64,10,-1,IZOD Linen Bermuda Shorts,,"Comfort and style are offered in these bermuda shorts by IZOD featuring a comfortable rib knit waist, zip fly with button closure, and side hem adjustable drawstrings.",117-0352-5145-10,1,1,1,,2012-05-17 00:00:00,0
0096481556,P000221028,Item,59.0000,52-53-64,1,-1,Liverpool Maggie's Denim Bermuda Shorts,,"Maggie's denim bermuda shorts by Liverpool provide a slenderizing cut, five pocket styling, and comfort stretch denim. Available in several colors, the medium and dark denim offer fashionable whiskering and fading while the other shades provide a solid design.",222-5470-9000-01,1,1,1,,2012-05-24 00:00:00,0
0059811900,P000043358,Item,40.0000,1-2-7,98,-1,Genuine Wrangler Premium Denim Regular Fit Jeans,,"These Genuine Wrangler jeans offer a classic look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, regular fit in the seat and thigh, slight taper of the legs, and fit right at the waist.",479-2296-0020-98,1,1,1,,2004-07-15 00:00:00,0
0093501505,P000203592,Item,44.0000,52-53-64,31,-1,Gloria Vanderbilt Halle Solid Bermuda Shorts,,"Relaxed comfort is offered in these solid bermuda shorts by Gloria Vanderbilt featuring a comfort waistband that sits just below the waist, front porkchop pockets, back welt pockets with button tabs, side cargo pockets and  a bit of stretch for a comfortable and flattering fit.",110-2571-9885-31,1,1,1,,2011-11-03 00:00:00,0
0094223777,P000208416,Item,16.0000,52-105-107,43,-1,Zenana Basic Tank Top,,These colorful basic tank tops are great for layering under all your spring tops. You will need more than just one!,229-0088-8000-43,1,1,1,,2011-12-01 00:00:00,0
0093609710,P000210809,Item,44.0000,52-53-64,49,-1,Dockers® Shadow Stitch Stripe Bermuda Shorts,,"Enjoy the relaxed styling offered in these bermuda shorts by Dockers featuring a stripe design, front slash pockets and back welt pockets with button loop closure.  International Shipping Prohibited.",109-9274-5399-49,1,1,1,,2012-01-26 00:00:00,0
0095842048,P000215398,Item,48.0000,1-2-3,45,-1,IZOD Solid Short Sleeve Button Down Woven Shirt,,"Comfortable and just the right amount of casual, this button down woven shirt by IZOD features two button through chest pockets with tonal logo embroidery, straight hem & short sleeves.",468-0468-2152-45,1,1,1,,2012-05-03 00:00:00,0
0094668714,P000206783,Item,49.5000,52-53-64,20,-1,Vintage America Gellar Cuffed Twill Shorts,,"Comfort and style are offered in these twill shorts featuring a zip fly with double button closure, five pocket design, and roll cuff hemline.",127-3188-7033-20,1,1,1,,2012-03-01 00:00:00,0
0094476402,P000209025,Item,44.0000,1-2-3,40,-1,Windham Pointe Surf Border Sport Shirt,,"Keep your weekends crisp & classic in this sport shirt by Windham Pointe! This sport shirt features short sleeves, left chest button-through pocket, straight hemline and an allover surf print with tropical islands and palm trees.",455-5688-5116-40,1,1,1,,2012-04-19 00:00:00,0
0095689538,P000214022,Item,16.8000,52-105-107,49,-1,Wurl X-Back Ethnic Tank Top,,"This beautifully patterned tank top adds dimension to your look with its Aztec-inspired print, crisscross detail at the back and double woven straps.",247-4177-0420-49,1,1,1,,2012-04-19 00:00:00,0
0080579799,P000121246,Item,36.0000,52-53-64,41,-1,Alia Microfiber Bermuda Shorts,,"Freshly styled shorts are a must-have for every wardrobe! Shorts feature a mock fly front with 9'' inseam, and an all-around elastic waist for comfort.",136-5114-1219-41,1,1,1,,2008-12-11 00:00:00,0
0087133152,P000164919,Item,42.0000,1-2-7,97,-1,Lee Premium Regular Fit Jeans,,"You can't beat a classic! The Lee Premium Select Regular Fit Jeans feature straight legs, an ultra-comfortable cotton fabrication, five pocket design, a rugged & reliable construction, and fit at the waist. The perfect choice for everyday denim jeans!",479-1501-1940-97,1,1,1,,2010-05-27 00:00:00,0
0093504011,P000207279,Item,44.0000,52-53-64,12,-1,Gloria Vanderbilt Amanda Flap Pocket Shorts,,"Enjoy the same fabulous fit you experience with Amanda jeans, these shorts by Gloria Vanderbilt sit right at the waist and feature five pocket styling with back flap pocket embroidery and a bit of stretch for a comfortable & flattering fit.",110-2571-2144-12,1,1,1,,2011-12-01 00:00:00,0
0095368968,P000213098,Item,65.0000,1-2-3,42,-1,Columbia Mens Utilizer Plaid Short Sleeve Shirt,,Utilizer short sleeve shirt by Columbia is hard-working with built-in Omni-Wick advanced evaporation technology & is antimicrobial.  Venting in this shirt facilitates airflow to help keep you cool.  International Shipping Prohibited.,472-0159-1013-42,1,1,1,,2012-04-12 00:00:00,0
0094295729,P000205756,Item,26.0000,52-105-107,1,-1,Derek Heart Crochet Tank Top,,"A stylish update to your basic tank top, this Derek Heart top features sleeveless, banded bottom and crochet details along the shoulders & neckline.",229-4658-7182-01,1,1,1,,2012-01-26 00:00:00,0
0038359437,P000007188,Item,34.9900,1-2-3,10,-1,Columbia Mens Short Sleeve Bonehead Shirt,,"The Bonehead Shirt is designed for anglers & features a cotton Ultra-lite poplin fabric for a lived-in comfort, hook & loop-closed fly boxed pockets, rod holder, utility loop, tool holder & is fully vented.  International Shipping Prohibited.",472-0159-7130-10,1,1,1,,1997-02-27 00:00:00,0
0095754993,P000205265,Item,48.0000,52-53-64,66,-1,Gloria Vanderbilt Angelina Skimmer Shorts,,"Enjoy the relaxed styling of these skimmer shorts by Gloria Vanderbilt featuring a comfortable knit waist with drawstring, zip fly with double button closure, embroidered front & back pockets, and side drawstring adjustable hemline.",110-7171-2095-66,1,1,1,,2012-03-01 00:00:00,0
0081683306,P000144685,Item,40.0000,1-2-7,96,-1,Genuine Wrangler Relaxed Fit Jeans,,"These Genuine Wrangler jeans offer a classic look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, relaxed fit in the seat & thigh, straight leg opening, and fit just below the waist.",479-2296-1010-96,1,1,1,,2008-11-27 00:00:00,0
0083057832,P000121246,Item,36.0000,52-53-64,21,-1,Alia Microfiber Bermuda Shorts,,"Freshly styled shorts are a must-have for every wardrobe! Shorts feature a mock fly front with 9'' inseam, and an all-around elastic waist for comfort.",136-5114-1219-21,1,1,1,,2009-06-04 00:00:00,0
0095397408,P000214878,Item,49.0000,1-2-3,53,-1,Vintage Red Short Sleeve Western Plaid Shirt,,"Achieve a laid-back look with this short sleeve shirt by Vintage Red. This shirt features snap front closure, two chest snap pockets, snap cuffed sleeves and a plaid print.",457-4896-2045-53,1,1,1,,2012-04-26 00:00:00,0
0093060285,P000202301,Item,26.0000,1-31-299,80,-1,Zoo York Metal Aviator Orange Sunglasses,,Zoo York sunglasses offer an aviator style with orange lenses & the Zoo York logo on the earpiece. UV protection.,493-7661-3003-80,1,1,1,,2011-09-08 00:00:00,0
0090052092,P000039567,Item,39.9900,1-2-3,74,-1,Columbia Sportswear Mens Bahama II Shirt,,A lightweight shirt that dries fast & has mesh-lined vents at the back enhance airflow to keep you cool & features built-in UV protection . This Bahama II shirt offers two chest pockets offering plenty of room for small gear. International Shipping Prohibited.,472-0159-7047-74,1,1,1,,2011-05-05 00:00:00,0
0085380453,P000219712,Item,30.0000,1-31-299,4,-1,Dockers® Metal Rectangle Polarized Sunglasses,,These Dockers sunglasses combine the classic pilot look with a metal frame & polarized lenses and offer 100% UV protection. International Shipping Prohibited.,493-1279-4015-04,1,1,1,,2009-12-24 00:00:00,0
0087134897,P000164920,Item,42.0000,1-2-7,98,-1,Lee Premium Relaxed Fit Jeans,,"You can't beat a classic! The Lee Premium Select Relaxed Fit Jeans feature straight legs, an ultra-comfortable cotton fabrication, five pocket design, a rugged & reliable construction, and fit at the waist. The perfect choice for everyday denim jeans!",479-1501-6522-98,1,1,1,,2010-05-27 00:00:00,0
0095738806,P000214171,Item,60.0000,52-53-64,40,-1,Columbia Sportswear Rock Springs Plaid Shorts,,Rock Springs plaid shorts by Columbia Sportswear feature a plaid design and comfortable two-way stretch fabrication for a comfortable & flattering fit. International shipping prohibited.,135-0159-4103-40,1,1,1,,2012-04-05 00:00:00,0
0096069077,P000215507,Item,60.0000,1-2-3,29,-1,Columbia Mens Short Sleeve Three Forks Plaid Shirt,,"Three Forks short sleeve shirt by Columbia features an updated plaid pattern, chest pocket, button down closure, point collar & is vented to keep you cool & comfortable.  International Shipping Prohibited.",472-0159-1016-29,1,1,1,,2012-04-12 00:00:00,0
0094685790,P000205726,Item,54.0000,1-2-3,11,-1,Paradise Shores Caribbean Parrots Sport Shirt,,"Comfortable & just the right amount of casual, this sport shirt by Paradise Shores features a left chest patch pocket with a parrot, straight hemline with side splits and a pirate parrot screenprint on the back.",484-1014-5878-11,1,1,1,,2012-03-29 00:00:00,0
0094508683,P000205780,Item,14.0000,52-105-107,61,-1,Derek Heart Tank Top,,These colorful basic tank tops are great for layering under all your spring tops. You will need more than just one!,229-4658-0261-61,1,1,1,,2012-01-19 00:00:00,0
0096069064,P000215507,Item,60.0000,1-2-3,29,-1,Columbia Mens Short Sleeve Three Forks Plaid Shirt,,"Three Forks short sleeve shirt by Columbia features an updated plaid pattern, chest pocket, button down closure, point collar & is vented to keep you cool & comfortable.  International Shipping Prohibited.",472-0159-1016-29,1,1,1,,2012-04-12 00:00:00,0
0094049254,P000203174,Item,44.0000,52-53-64,96,-1,Lee Dean Comfort Fit Walk Shorts,,"Lee comfort fit walk shorts sit just below the waist and feature front pockets, zip fly with button closure, faux back flap pockets, and comfort waist band.",114-1502-7566-96,1,1,1,,2011-10-27 00:00:00,0
0089796776,P000203891,Item,44.0000,52-53-64,98,-1,BANDOLINOBLU Ivette Bermuda Shorts,,"Ivette bermuda shorts by Bandolinoblu feature a solid design, zip fly, slenderizing tab waistband, and a bit of stretch for a comfortable & flattering fit.",210-7171-8673-98,1,1,1,,2011-01-06 00:00:00,0
0096033294,P000217642,Item,40.0000,52-53-64,29,-1,Counterparts Solid Bermuda Shorts,,Relaxed styling is offered in these bermuda shorts by Counterparts featuring a solid design and easy care fabric with a bit of stretch for a comfortable and flattering fit.,125-5086-0196-29,1,1,1,,2012-05-10 00:00:00,0
0069853242,P000017046,Item,40.0000,1-2-7,1,-1,Lee Regular Fit Denim Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",479-1501-8908-01,1,1,1,,2006-08-17 00:00:00,0
0093502447,P000202599,Item,44.0000,52-53-64,72,-1,Gloria Vanderbilt Sophie Comfort Waist Shorts,,"Sophie shorts by Gloria Vanderbilt sit just below the waist and feature a comfort waistband, front chop pockets, back embroidered  pockets, button tab cargo pocket, and a bit of stretch for a comfortable and flattering fit.",110-2571-2163-72,1,1,1,,2011-11-10 00:00:00,0
0096031199,P000217651,Item,40.0000,52-53-64,97,-1,Earl Jean Cuffed Denim Shorts,,Enjoy the relaxed styling offered in these denim shorts by Earl Jean featuring a cuffed hemline and a bit of stretch for a comfortable fit.,113-9005-1192-97,1,1,1,,2012-05-31 00:00:00,0
0094114586,P000201191,Item,50.0000,1-2-3,41,-1,Van Heusen Textured Vertical Stripe Sport Shirt,,"Just right for business or casual wear, this button front sport shirt features a textured vertical stripe design, short sleeves, point collar, chest pocket, and straight split hemline. Easy wear and care!",457-1007-3342-41,1,1,1,,2011-12-15 00:00:00,0
0094468147,P000149356,Item,17.9900,52-53-64,72,-1,Coral Bay Drawstring Twill Shorts,,"Casual basics make a solid statement! Coral Bay pull on style shorts feature a comfort fit elastic waistband with drawstring, 8'' inseam and slash pockets. Shorts that are easy to wear and offers a fun & relaxed fit!",112-6420-1383-72,1,1,1,,2012-05-24 00:00:00,0
0095929261,P000216081,Item,26.0000,52-105-107,60,-1,Eyeshadow Racerback Lace Tank Top,,"This tank top by Eyeshadow features banded bottom, racerback and allover lace detailing. Tank underneath not included.",229-4712-6706-60,1,1,1,,2012-05-17 00:00:00,0
